iter,year,data_incidence,data_hospitalizations,data_mortality,data_H1_0,data_H1_5,data_H1_25,data_H1_65,data_H3_0,data_H3_5,data_H3_25,data_H3_65,data_B_0,data_B_5,data_B_25,data_B_65,infectious_period_0,infectious_period_15,proportionHighRisk_0,proportionHighRisk_2,proportionHighRisk_5,proportionHighRisk_19,proportionHighRisk_25,proportionHighRisk_50,proportionHighRisk_65,age_specific_vaccineEfficacyVsInfection_0,age_specific_vaccineEfficacyVsInfection_0.5,age_specific_vaccineEfficacyVsInfection_9,age_specific_vaccineEfficacyVsInfection_18,age_specific_vaccineEfficacyVsInfection_50,vaccineEfficacyVsInfection_all_ages,seasonal_vaccineEfficacy_H1_0,seasonal_vaccineEfficacy_H1_0.5,seasonal_vaccineEfficacy_H1_9,seasonal_vaccineEfficacy_H1_18,seasonal_vaccineEfficacy_H1_50,seasonal_vaccineEfficacy_H1_65,seasonal_vaccineEfficacy_H3_0,seasonal_vaccineEfficacy_H3_0.5,seasonal_vaccineEfficacy_H3_9,seasonal_vaccineEfficacy_H3_18,seasonal_vaccineEfficacy_H3_50,seasonal_vaccineEfficacy_H3_65,seasonal_vaccineEfficacy_B_0,seasonal_vaccineEfficacy_B_0.5,seasonal_vaccineEfficacy_B_9,seasonal_vaccineEfficacy_B_18,seasonal_vaccineEfficacy_B_50,seasonal_vaccineEfficacy_B_65,relative_vaccineEfficacyVsHospitalization_H1_0,relative_vaccineEfficacyVsHospitalization_H1_0.5,relative_vaccineEfficacyVsHospitalization_H1_16,relative_vaccineEfficacyVsHospitalization_H1_65,relative_vaccineEfficacyVsHospitalization_H3_0,relative_vaccineEfficacyVsHospitalization_H3_0.5,relative_vaccineEfficacyVsHospitalization_H3_16,relative_vaccineEfficacyVsHospitalization_H3_65,relative_vaccineEfficacyVsHospitalization_B_0,relative_vaccineEfficacyVsHospitalization_B_0.5,relative_vaccineEfficacyVsHospitalization_B_16,relative_vaccineEfficacyVsHospitalization_B_65,relative_vaccineEfficacyVsDeath_H1_0,relative_vaccineEfficacyVsDeath_H1_0.5,relative_vaccineEfficacyVsDeath_H1_18,relative_vaccineEfficacyVsDeath_H1_65,relative_vaccineEfficacyVsDeath_H3_0,relative_vaccineEfficacyVsDeath_H3_0.5,relative_vaccineEfficacyVsDeath_H3_18,relative_vaccineEfficacyVsDeath_H3_65,relative_vaccineEfficacyVsDeath_B_0,relative_vaccineEfficacyVsDeath_B_0.5,relative_vaccineEfficacyVsDeath_B_18,relative_vaccineEfficacyVsDeath_B_65,relative_highRiskvaccineEfficacyVsDeath_H1_0,relative_highRiskvaccineEfficacyVsDeath_H1_0.5,relative_highRiskvaccineEfficacyVsDeath_H1_18,relative_highRiskvaccineEfficacyVsDeath_H1_65,relative_highRiskvaccineEfficacyVsDeath_H3_0,relative_highRiskvaccineEfficacyVsDeath_H3_0.5,relative_highRiskvaccineEfficacyVsDeath_H3_18,relative_highRiskvaccineEfficacyVsDeath_H3_65,relative_highRiskvaccineEfficacyVsDeath_B_0,relative_highRiskvaccineEfficacyVsDeath_B_0.5,relative_highRiskvaccineEfficacyVsDeath_B_18,relative_highRiskvaccineEfficacyVsDeath_B_65,relative_prob_death_0,relative_prob_death_5,relative_prob_death_18,relative_prob_death_50,relative_prob_death_65,ratio_death_strain_H1_0,ratio_death_strain_H1_5,ratio_death_strain_H1_18,ratio_death_strain_H1_50,ratio_death_strain_H1_65,ratio_death_strain_H1_75,ratio_death_strain_H3_0,ratio_death_strain_H3_5,ratio_death_strain_H3_18,ratio_death_strain_H3_50,ratio_death_strain_H3_65,ratio_death_strain_H3_75,ratio_death_highrisk_H1_0,ratio_death_highrisk_H1_5,ratio_death_highrisk_H1_18,ratio_death_highrisk_H1_50,ratio_death_highrisk_H1_65,ratio_death_highrisk_H1_75,ratio_death_highrisk_H3_0,ratio_death_highrisk_H3_5,ratio_death_highrisk_H3_18,ratio_death_highrisk_H3_50,ratio_death_highrisk_H3_65,ratio_death_highrisk_H3_75,ratio_death_highrisk_B_0,ratio_death_highrisk_B_5,ratio_death_highrisk_B_18,ratio_death_highrisk_B_50,ratio_death_highrisk_B_65,ratio_death_highrisk_B_75,relative_prob_hosp_0,relative_prob_hosp_5,relative_prob_hosp_18,relative_prob_hosp_50,relative_prob_hosp_65,ratio_hosp_highrisk_H1_0,ratio_hosp_highrisk_H1_5,ratio_hosp_highrisk_H1_18,ratio_hosp_highrisk_H1_50,ratio_hosp_highrisk_H1_65,ratio_hosp_highrisk_H1_75,ratio_hosp_highrisk_H3_0,ratio_hosp_highrisk_H3_5,ratio_hosp_highrisk_H3_18,ratio_hosp_highrisk_H3_50,ratio_hosp_highrisk_H3_65,ratio_hosp_highrisk_H3_75,ratio_hosp_highrisk_B_0,ratio_hosp_highrisk_B_5,ratio_hosp_highrisk_B_18,ratio_hosp_highrisk_B_50,ratio_hosp_highrisk_B_65,ratio_hosp_highrisk_B_75,lowRiskhospitalizationRate_H1_0,lowRiskhospitalizationRate_H1_5,lowRiskhospitalizationRate_H1_18,lowRiskhospitalizationRate_H1_50,lowRiskhospitalizationRate_H1_65,lowRiskhospitalizationRate_H1_75,lowRiskhospitalizationRate_H3_0,lowRiskhospitalizationRate_H3_5,lowRiskhospitalizationRate_H3_18,lowRiskhospitalizationRate_H3_50,lowRiskhospitalizationRate_H3_65,lowRiskhospitalizationRate_H3_75,lowRiskhospitalizationRate_B_0,lowRiskhospitalizationRate_B_5,lowRiskhospitalizationRate_B_18,lowRiskhospitalizationRate_B_50,lowRiskhospitalizationRate_B_65,lowRiskhospitalizationRate_B_75,highRiskhospitalizationRate_H1_0,highRiskhospitalizationRate_H1_5,highRiskhospitalizationRate_H1_18,highRiskhospitalizationRate_H1_50,highRiskhospitalizationRate_H1_65,highRiskhospitalizationRate_H1_75,highRiskhospitalizationRate_H3_0,highRiskhospitalizationRate_H3_5,highRiskhospitalizationRate_H3_18,highRiskhospitalizationRate_H3_50,highRiskhospitalizationRate_H3_65,highRiskhospitalizationRate_H3_75,highRiskhospitalizationRate_B_0,highRiskhospitalizationRate_B_5,highRiskhospitalizationRate_B_18,highRiskhospitalizationRate_B_50,highRiskhospitalizationRate_B_65,highRiskhospitalizationRate_B_75,vac_eff_hospitalization,vac_eff_mortality,prob_outpatient_lowrisk_0,prob_outpatient_lowrisk_5,prob_outpatient_lowrisk_18,prob_outpatient_lowrisk_65,prob_outpatient_highrisk_0,prob_outpatient_highrisk_5,prob_outpatient_highrisk_18,prob_outpatient_highrisk_65
0,2015-16,27055913.26,305528.945,24387.83602,7.541708543,13.74472362,27.81105528,7.662311558,1.266331658,6.126633166,4.341708543,3.429145729,2.516582915,10.67738693,9.91758794,4.964824121,3.194547311,3.876168886,0.042924461,0.081228671,0.112680949,0.12648361,0.157586715,0.313399207,0.473455287,0,47.32012774,55.64804029,42.8635507,25.92522916,51.53373839,0,0.619894262,0.747669091,0.521721877,0.063599003,0.649777099,0,0.881228596,0.714845844,0.323965865,0.436162076,0.278446776,0,0.595775957,0.429480739,0.726763516,0.389472943,0.284883713,0,1,2.149773968,0.67183518,0,1,0.85711138,0.405181318,0,1,0.696982912,0.796395674,0,1,1.642968371,0.326642606,0,1,1.481562035,0.284521424,0,1,1.263108654,0.361158481,0,1,1.158538555,0.56229304,0,1,1.101239735,0.559252219,0,1,2.27167277,0.707956975,1,0.183697759,1.477041602,27.80451519,315.411285,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.046767354,0.417416106,1.537249089,7.223553135,0,4.68055477,23.79383936,21.5945236,45.96415547,46.02686707,11.41374524,7.029914358,76.27165902,141.4514028,279.8499976,871.6683785,8.027180921,3.047851459,27.97226683,46.47611328,47.1173664,206.8150451,6.468578873,1.382253012,0.886608333,0.990750704,0,0,55.88604413,8.018070703,10.81457632,32.26082316,38.26383447,140.7870606,62.51850681,6.934154389,5.008116946,2.36937705,6.418131943,45.8573041,0,4.68055477,21.09581624,21.39478947,45.96415547,46.02686707,11.41374524,7.029914358,76.27165902,141.4514028,279.8499976,871.6683785,8.027180921,3.047851459,27.97226683,46.47611328,47.1173664,206.8150451,0,0,0.548152243,0.290673515,0.30198608,0.649070119,0.934957099,0.839653218,0.612758828,0.82300379
1,2015-16,26613906.15,309618.5595,24281.54697,7.541708543,13.74472362,27.81105528,7.662311558,1.266331658,6.126633166,4.341708543,3.429145729,2.516582915,10.67738693,9.91758794,4.964824121,4.341031089,4.216559654,0.040195841,0.081431882,0.115963762,0.115412729,0.158359754,0.304622212,0.46878409,0,44.08484734,52.99192857,55.04300705,34.87518557,49.94557782,0,0.441324873,0.528141226,0.425912653,0.195879641,0.642392985,0,0.75446057,0.949799779,0.340360116,0.045834926,0.165570812,0,0.450553421,0.544599727,0.5948828,0.479593921,0.196486785,0,1,0.838438675,0.726211893,0,1,0.576996861,0.418947197,0,1,0.752172158,0.288420986,0,1,1.139622408,0.460551816,0,1,1.61526972,0.351455095,0,1,1.159216801,0.299249286,0,1,1.616260624,0.49182358,0,1,1.634265847,0.744521924,0,1,4.40567114,0.64807702,1,0.252030416,2.917629161,51.96292697,403.7567057,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.027574323,0.172628315,1.062789718,5.099635335,0,2.337654058,23.20736043,8.329715784,47.60786952,7.410280688,16.46507881,3.196371845,60.50441785,76.59233088,118.5641906,274.6101417,7.288180182,0.755754587,18.72529763,31.52590839,61.81214474,287.2780993,7.622650796,6.587187573,2.140092267,0.840813872,0,0,60.80213717,11.99725702,6.135221326,20.44292018,71.13023699,106.1286332,44.19855634,7.401599066,2.282499252,6.440161046,4.476291656,5.909243975,0,2.337654058,23.20736043,7.00374058,47.60786952,7.410280688,16.46507881,3.196371845,60.50441785,76.59233088,118.5641906,274.6101417,7.288180182,0.755754587,18.72529763,31.52590839,61.81214474,287.2780993,0,0,0.46443149,0.276637471,0.323832412,0.573195012,0.831194961,0.857340656,0.492985258,0.899844137
2,2015-16,25889604.65,336795.7983,26472.18781,7.541708543,13.74472362,27.81105528,7.662311558,1.266331658,6.126633166,4.341708543,3.429145729,2.516582915,10.67738693,9.91758794,4.964824121,3.577825088,4.637816099,0.045462623,0.085210955,0.115888259,0.133015006,0.157380264,0.306372,0.471450968,0,48.35493489,60.24891152,47.4619547,34.99696912,49.63548749,0,0.519551566,0.744929907,0.493606493,0.222988444,0.426578697,0,0.797048733,0.809646613,0.409207863,0.260714036,0.322021507,0,0.563057137,0.414414218,0.703440627,0.514356934,0.371466355,0,1,0.867840614,1.276248297,0,1,0.832704214,0.608486943,0,1,0.637576797,0.432143899,0,1,1.024311509,0.443484654,0,1,1.425777113,0.512724477,0,1,1.144180213,0.332948403,0,1,1.004804005,0.503849045,0,1,1.522341992,0.508493733,0,1,1.613313237,0.788143066,1,0.217315682,1.562246487,35.50645901,453.904599,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.079491847,0.28376009,0.892857975,1.689751029,0,3.316812005,22.86760703,13.34193795,5.525919136,14.66605388,5.432567077,4.318774016,20.77539098,206.3352647,348.1983225,751.3892058,19.9732269,2.631780465,49.15391349,104.8678017,66.52496182,156.3860838,5.51523076,3.350624027,1.773695463,0.818724496,0,0,95.67319784,7.303649685,9.428929567,9.578507347,37.66496791,183.6732307,23.85118198,4.274868866,5.76291673,5.255666899,5.646677739,36.43535335,0,3.316812005,22.86760703,10.92337142,5.525919136,14.66605388,5.432567077,4.318774016,20.77539098,206.3352647,348.1983225,751.3892058,19.9732269,2.631780465,49.15391349,104.8678017,66.52496182,156.3860838,0,0,0.668362103,0.315192464,0.312477463,0.644928582,0.9387213,0.441991996,0.63107267,0.876872828
3,2015-16,25473583.68,330673.6295,23948.2283,7.541708543,13.74472362,27.81105528,7.662311558,1.266331658,6.126633166,4.341708543,3.429145729,2.516582915,10.67738693,9.91758794,4.964824121,2.997867858,3.669541793,0.03851368,0.089464608,0.120492779,0.125594122,0.153112522,0.300695667,0.468315675,0,61.6814559,52.25625679,50.85223765,29.31138795,47.40739344,0,0.407402892,0.525308621,0.327763028,0.158871757,0.400126005,0,0.844102024,0.378778052,0.156458543,0.12309655,0.423881849,0,0.286808099,0.443042965,0.654983842,0.470836233,0.463428749,0,1,0.602174172,0.831395919,0,1,0.665727337,0.6227941,0,1,1.21802249,0.374573456,0,1,1.862313855,0.300529476,0,1,1.321267242,0.388172539,0,1,1.327756225,0.282131228,0,1,2.317608838,0.578429514,0,1,1.325593073,0.487140271,0,1,2.26923365,1.013111768,1,0.174117048,1.438466776,20.42912613,259.8754139,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.028334433,0.305581912,1.296984933,4.730704481,0,3.915900206,23.10533085,37.31006905,37.4206537,43.98409801,18.56144484,3.333981608,61.58351201,140.8714118,160.3095194,440.4535683,7.119371358,6.495998241,10.22322033,58.8344671,60.33635798,334.2107224,10.89449128,3.558509158,2.28768358,0.338744831,0,0,73.92792392,6.123735093,10.64248756,11.695458,40.73593156,138.7976667,62.94358761,8.192077913,9.235380293,12.99151758,1.742437136,57.66045207,0,3.915900206,23.10533085,12.63859302,37.4206537,43.98409801,18.56144484,3.333981608,61.58351201,140.8714118,160.3095194,440.4535683,7.119371358,6.495998241,10.22322033,58.8344671,60.33635798,334.2107224,0,0,0.498899181,0.344939773,0.296085338,0.606145188,1.053231534,0.493321959,0.772571482,0.947844765
4,2015-16,25231952.57,328578.7093,25268.55337,7.541708543,13.74472362,27.81105528,7.662311558,1.266331658,6.126633166,4.341708543,3.429145729,2.516582915,10.67738693,9.91758794,4.964824121,2.875783153,3.592976745,0.038247587,0.088172703,0.117572224,0.127249842,0.160523139,0.310424332,0.460074857,0,42.76865537,56.28039587,48.95893804,35.44629789,49.03182574,0,0.442530044,0.74348331,0.357197562,0.1048908,0.552464327,0,0.930932807,0.679034077,0.091245899,0.255517042,0.227168482,0,0.630633725,0.643860088,0.710899109,0.516477381,0.228387173,0,1,0.5450042,0.670169844,0,1,0.706380715,0.333098303,0,1,0.551997507,0.477866424,0,1,1.764525413,0.353611207,0,1,1.330800868,0.36883963,0,1,1.40773365,0.296257365,0,1,1.645429785,0.537047784,0,1,1.888046346,0.557005962,0,1,2.647573444,0.685371757,1,0.317197376,1.795558215,74.62355342,441.4267347,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.037966575,0.283427918,0.698378794,3.216008093,0,3.103901344,7.531833294,22.9837908,29.86186493,46.13467989,8.952991493,5.67135712,46.07535861,215.1314091,152.5876623,702.7243265,6.74847524,3.572464907,25.91134304,125.3526956,55.64610744,108.9965923,8.681879917,0.85722746,2.433860159,0.598351371,0,0,75.65140133,9.695492177,10.37981442,15.98770022,75.96304426,95.86983786,49.17936207,6.243932708,8.204295165,10.43745774,9.58812232,41.55225462,0,2.660749464,7.531833294,13.75238274,29.86186493,46.13467989,8.952991493,5.67135712,46.07535861,215.1314091,152.5876623,702.7243265,6.74847524,3.572464907,25.91134304,125.3526956,55.64610744,108.9965923,0,0,0.476282799,0.310120084,0.314978917,0.645433842,0.843061423,0.594735968,0.670780441,0.907568475
5,2015-16,25837957.89,305389.2478,27671.27216,7.541708543,13.74472362,27.81105528,7.662311558,1.266331658,6.126633166,4.341708543,3.429145729,2.516582915,10.67738693,9.91758794,4.964824121,3.290585365,4.104982906,0.045006008,0.083392332,0.122111952,0.116950801,0.151667384,0.306529114,0.475712423,0,51.06627493,53.80724591,51.58783775,20.97096881,46.57693256,0,0.380159982,0.392718796,0.389616107,0.004720362,0.773857512,0,0.572356647,0.765672404,0.417957818,0.281850819,0.257115612,0,0.410442064,0.53631951,0.544207261,0.588140751,0.265429945,0,1,0.590168576,1.276724933,0,1,1.086058227,0.440196476,0,1,0.339674385,0.614458644,0,1,2.217638705,0.377143775,0,1,1.54266871,0.374365064,0,1,1.347883653,0.326294726,0,1,1.089629359,0.5977946,0,1,1.691996611,0.530262126,0,1,1.852864041,0.522111227,1,0.298148731,2.846013518,29.86269388,482.7739704,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.032899542,0.264204506,1.625300383,1.972071998,0,0.848597205,18.52764444,21.39384801,44.06496027,26.71624432,11.40351628,4.175334361,29.18728878,160.1310284,38.71827199,180.46086,8.083157381,2.123359306,49.19536541,120.6397309,51.66580481,80.46599059,3.814055371,2.650415122,0.854103008,0.590339475,0,0,34.20245449,11.91294802,7.161242628,20.16618809,65.41019183,147.1580514,80.69295359,3.924533234,5.876069894,9.615082116,10.9976521,52.22758307,0,0.848597205,15.82451685,12.62963299,44.06496027,26.71624432,11.40351628,4.175334361,29.18728878,160.1310284,38.71827199,180.46086,8.083157381,2.123359306,49.19536541,120.6397309,51.66580481,80.46599059,0,0,0.485993861,0.249957689,0.30599825,0.64420222,1.079950403,0.616739021,0.763748924,0.793554895
6,2015-16,25306874.34,315682.2121,23411.81908,7.541708543,13.74472362,27.81105528,7.662311558,1.266331658,6.126633166,4.341708543,3.429145729,2.516582915,10.67738693,9.91758794,4.964824121,3.652394387,3.766696824,0.040888909,0.096427698,0.115698467,0.13676137,0.157686436,0.306818134,0.477623995,0,46.1283892,44.07354577,48.55318877,29.69837605,48.33782672,0,0.379116528,0.53628449,0.459951484,0.133755766,0.705487462,0,0.368204098,0.962867044,0.112440343,0.297215489,0.213695044,0,0.391996749,0.590527371,0.659634162,0.516813013,0.314256505,0,1,0.654753108,1.166133158,0,1,0.821041753,0.432493034,0,1,0.549239061,0.350990099,0,1,1.606876593,0.550645778,0,1,1.175399853,0.366327035,0,1,1.144784022,0.437144873,0,1,1.619353315,0.366312539,0,1,1.623088616,0.501558071,0,1,1.98307223,0.669122184,1,0.328923627,2.644898988,59.33308592,352.7505736,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.022881149,0.316158426,1.10767592,6.450652781,0,4.575283131,10.40189389,20.88865252,27.47357283,1.311655509,15.05521616,4.001883202,54.06429509,178.243207,59.88842848,375.5576818,13.0483151,3.734599664,34.7705035,73.93510802,67.28987252,175.7671099,7.368725215,6.397632536,1.129105362,0.799658331,0,0,36.99566216,11.47251808,11.53893082,8.335653717,29.15864417,103.8302534,26.07536399,1.563865723,7.031503179,8.863235232,13.45312659,49.74405376,0,4.575283131,10.40189389,16.70378502,27.47357283,1.311655509,15.05521616,4.001883202,54.06429509,178.243207,59.88842848,375.5576818,13.0483151,3.734599664,34.7705035,73.93510802,67.28987252,175.7671099,0,0,0.482144157,0.315881078,0.309012609,0.62684667,1.122386525,0.640934761,0.731496414,0.960211709
7,2015-16,25341269.39,298087.9014,23038.51243,7.541708543,13.74472362,27.81105528,7.662311558,1.266331658,6.126633166,4.341708543,3.429145729,2.516582915,10.67738693,9.91758794,4.964824121,3.686037813,4.244804126,0.039220123,0.092437048,0.113018714,0.124708231,0.15812337,0.311144545,0.470418297,0,34.3052682,56.82698198,43.9218698,18.42626013,50.80617253,0,0.339913992,0.594162176,0.45580272,0.075767021,0.537999281,0,0.480365002,0.608534308,0.23822552,0.18691822,0.394213184,0,0.518390594,0.294816339,0.708516255,0.520561306,0.154427175,0,1,0.842926159,1.068580962,0,1,0.517755413,0.364793424,0,1,0.363279347,0.331649532,0,1,1.642640948,0.299773626,0,1,1.14448226,0.410388932,0,1,1.421522179,0.34432452,0,1,1.018631908,0.502163776,0,1,1.190725123,0.537245486,0,1,3.715672963,0.921106709,1,0.255223475,3.148970052,30.54161773,337.9264263,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.031365407,0.315144022,1.567849896,4.166255402,0,2.502993832,20.36615757,24.92215273,22.3166111,55.44898342,2.055078465,4.994341383,68.4224956,223.4437281,242.4259447,733.5063979,8.26127793,5.492219675,38.9947678,102.5961379,37.78683286,280.8958409,7.8077144,7.377314459,1.609729905,0.706216287,0,0,64.85756234,8.713792846,9.16862982,21.06101693,35.02785474,77.3121755,48.06653656,6.374266559,6.963824082,3.842586248,11.73791348,41.69035006,0,2.502993832,20.36615757,17.60043018,22.3166111,55.44898342,2.055078465,4.994341383,68.4224956,223.4437281,242.4259447,733.5063979,8.26127793,5.492219675,38.9947678,102.5961379,37.78683286,280.8958409,0,0,0.499898031,0.45246293,0.317169485,0.625734867,1.132719988,0.898692169,0.383792942,0.721957729
8,2015-16,25611259.65,318340.8862,22782.60326,7.541708543,13.74472362,27.81105528,7.662311558,1.266331658,6.126633166,4.341708543,3.429145729,2.516582915,10.67738693,9.91758794,4.964824121,3.619297332,4.515429662,0.041656273,0.089782749,0.115701958,0.124446238,0.155298344,0.314720564,0.464547944,0,49.90846385,56.14748322,54.09297264,15.6322558,45.29501134,0,0.353669247,0.58684671,0.452327565,0.08472367,0.517500381,0,0.455701743,0.909375171,0.23591328,0.145656454,0.402121539,0,0.461100946,0.513230643,0.674873165,0.299395628,0.366530255,0,1,1.083987513,0.546314407,0,1,1.028336882,0.341516746,0,1,0.552373565,0.449861291,0,1,1.584390805,0.415377174,0,1,1.818838173,0.360639838,0,1,1.099114811,0.475936744,0,1,1.776600156,0.522140244,0,1,1.63699515,0.459754576,0,1,2.512571894,0.630724631,1,0.195670963,1.99866988,44.79424405,361.4408324,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.055606265,0.305795279,1.219628222,5.290544138,0,5.807931009,14.43660843,6.173796457,47.31431424,25.88492079,8.798630378,3.568072583,55.73911394,144.2768325,237.2283319,851.3203548,20.54159503,2.317952546,19.80862764,64.58219812,71.39754573,164.5766323,6.018850104,3.217771629,0.651426539,0.998980475,0,0,65.91562749,6.221379984,9.719996958,9.372174369,47.90062754,164.2517784,58.51922247,8.295109624,2.189155835,8.684572317,6.323471471,47.93834806,0,5.807931009,9.404389868,6.167502117,47.31431424,25.88492079,8.798630378,3.568072583,55.73911394,144.2768325,237.2283319,851.3203548,20.54159503,2.317952546,19.80862764,64.58219812,71.39754573,164.5766323,0,0,0.280158958,0.336025717,0.288732175,0.674718163,0.82365159,0.788120219,0.552117611,0.93563811
9,2015-16,25587605.52,309662.5074,22606.30848,7.541708543,13.74472362,27.81105528,7.662311558,1.266331658,6.126633166,4.341708543,3.429145729,2.516582915,10.67738693,9.91758794,4.964824121,3.852260356,4.06221853,0.039199035,0.080789045,0.121258726,0.129840941,0.154948609,0.305494307,0.474539058,0,47.04463699,44.17552559,43.90980042,18.52849122,43.83021434,0,0.436348902,0.498779797,0.481667365,0.07400471,0.584320928,0,0.862075078,0.841955915,0.353050902,0.395974949,0.403091562,0,0.667250612,0.281703062,0.627375793,0.289024307,0.121709232,0,1,0.698581453,0.766864117,0,1,0.845560831,0.572096917,0,1,0.867238721,0.958866498,0,1,1.211698267,0.308011015,0,1,1.490065368,0.333820683,0,1,1.603786382,0.394927266,0,1,1.128309224,0.544381477,0,1,0.917071111,0.44095445,0,1,2.582972048,0.534814513,1,0.225650577,2.598965625,54.96871771,288.6364586,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.064205593,0.334514603,1.754276857,2.593723224,0,1.856285149,14.63316437,20.73963303,24.44427041,9.004442913,21.78936004,5.616013987,28.0062119,69.23612409,348.8732889,651.8166368,8.161523246,5.52301751,43.89916159,33.52963914,76.0573045,290.5543165,16.26178081,3.084737122,1.233219589,0.969316731,0,0,64.09085689,6.600808727,12.05792599,16.12212248,19.01135762,70.19899083,29.93253382,11.7548887,4.013423073,4.193100086,8.906102483,23.27541076,0,1.856285149,14.63316437,20.10327329,24.44427041,9.004442913,21.78936004,5.616013987,28.0062119,69.23612409,348.8732889,651.8166368,8.161523246,5.52301751,43.89916159,33.52963914,76.0573045,290.5543165,0,0,0.301443413,0.283409668,0.32563394,0.634672519,1.000663174,0.724201027,0.685942309,1.043082586
