iter,year,data_incidence,data_hospitalizations,data_mortality,data_H1_0,data_H1_5,data_H1_25,data_H1_65,data_H3_0,data_H3_5,data_H3_25,data_H3_65,data_B_0,data_B_5,data_B_25,data_B_65,infectious_period_0,infectious_period_15,proportionHighRisk_0,proportionHighRisk_2,proportionHighRisk_5,proportionHighRisk_19,proportionHighRisk_25,proportionHighRisk_50,proportionHighRisk_65,age_specific_vaccineEfficacyVsInfection_0,age_specific_vaccineEfficacyVsInfection_0.5,age_specific_vaccineEfficacyVsInfection_5,age_specific_vaccineEfficacyVsInfection_18,age_specific_vaccineEfficacyVsInfection_50,vaccineEfficacyVsInfection_all_ages,seasonal_vaccineEfficacy_H1_0,seasonal_vaccineEfficacy_H1_0.5,seasonal_vaccineEfficacy_H1_9,seasonal_vaccineEfficacy_H1_18,seasonal_vaccineEfficacy_H1_50,seasonal_vaccineEfficacy_H1_65,seasonal_vaccineEfficacy_H3_0,seasonal_vaccineEfficacy_H3_0.5,seasonal_vaccineEfficacy_H3_9,seasonal_vaccineEfficacy_H3_18,seasonal_vaccineEfficacy_H3_50,seasonal_vaccineEfficacy_H3_65,seasonal_vaccineEfficacy_B_0,seasonal_vaccineEfficacy_B_0.5,seasonal_vaccineEfficacy_B_9,seasonal_vaccineEfficacy_B_18,seasonal_vaccineEfficacy_B_50,seasonal_vaccineEfficacy_B_65,relative_vaccineEfficacyVsHospitalization_H1_0,relative_vaccineEfficacyVsHospitalization_H1_0.5,relative_vaccineEfficacyVsHospitalization_H1_16,relative_vaccineEfficacyVsHospitalization_H1_65,relative_vaccineEfficacyVsHospitalization_H3_0,relative_vaccineEfficacyVsHospitalization_H3_0.5,relative_vaccineEfficacyVsHospitalization_H3_16,relative_vaccineEfficacyVsHospitalization_H3_65,relative_vaccineEfficacyVsHospitalization_B_0,relative_vaccineEfficacyVsHospitalization_B_0.5,relative_vaccineEfficacyVsHospitalization_B_16,relative_vaccineEfficacyVsHospitalization_B_65,relative_vaccineEfficacyVsDeath_H1_0,relative_vaccineEfficacyVsDeath_H1_0.5,relative_vaccineEfficacyVsDeath_H1_18,relative_vaccineEfficacyVsDeath_H1_65,relative_vaccineEfficacyVsDeath_H3_0,relative_vaccineEfficacyVsDeath_H3_0.5,relative_vaccineEfficacyVsDeath_H3_18,relative_vaccineEfficacyVsDeath_H3_65,relative_vaccineEfficacyVsDeath_B_0,relative_vaccineEfficacyVsDeath_B_0.5,relative_vaccineEfficacyVsDeath_B_18,relative_vaccineEfficacyVsDeath_B_65,relative_highRiskvaccineEfficacyVsDeath_H1_0,relative_highRiskvaccineEfficacyVsDeath_H1_0.5,relative_highRiskvaccineEfficacyVsDeath_H1_18,relative_highRiskvaccineEfficacyVsDeath_H1_65,relative_highRiskvaccineEfficacyVsDeath_H3_0,relative_highRiskvaccineEfficacyVsDeath_H3_0.5,relative_highRiskvaccineEfficacyVsDeath_H3_18,relative_highRiskvaccineEfficacyVsDeath_H3_65,relative_highRiskvaccineEfficacyVsDeath_B_0,relative_highRiskvaccineEfficacyVsDeath_B_0.5,relative_highRiskvaccineEfficacyVsDeath_B_18,relative_highRiskvaccineEfficacyVsDeath_B_65,relative_prob_death_0,relative_prob_death_5,relative_prob_death_18,relative_prob_death_50,relative_prob_death_65,ratio_death_strain_H1_0,ratio_death_strain_H1_5,ratio_death_strain_H1_18,ratio_death_strain_H1_50,ratio_death_strain_H1_65,ratio_death_strain_H1_75,ratio_death_strain_H3_0,ratio_death_strain_H3_5,ratio_death_strain_H3_18,ratio_death_strain_H3_50,ratio_death_strain_H3_65,ratio_death_strain_H3_75,ratio_death_highrisk_H1_0,ratio_death_highrisk_H1_5,ratio_death_highrisk_H1_18,ratio_death_highrisk_H1_50,ratio_death_highrisk_H1_65,ratio_death_highrisk_H1_75,ratio_death_highrisk_H3_0,ratio_death_highrisk_H3_5,ratio_death_highrisk_H3_18,ratio_death_highrisk_H3_50,ratio_death_highrisk_H3_65,ratio_death_highrisk_H3_75,ratio_death_highrisk_B_0,ratio_death_highrisk_B_5,ratio_death_highrisk_B_18,ratio_death_highrisk_B_50,ratio_death_highrisk_B_65,ratio_death_highrisk_B_75,relative_prob_hosp_0,relative_prob_hosp_5,relative_prob_hosp_18,relative_prob_hosp_50,relative_prob_hosp_65,ratio_hosp_highrisk_H1_0,ratio_hosp_highrisk_H1_5,ratio_hosp_highrisk_H1_18,ratio_hosp_highrisk_H1_50,ratio_hosp_highrisk_H1_65,ratio_hosp_highrisk_H1_75,ratio_hosp_highrisk_H3_0,ratio_hosp_highrisk_H3_5,ratio_hosp_highrisk_H3_18,ratio_hosp_highrisk_H3_50,ratio_hosp_highrisk_H3_65,ratio_hosp_highrisk_H3_75,ratio_hosp_highrisk_B_0,ratio_hosp_highrisk_B_5,ratio_hosp_highrisk_B_18,ratio_hosp_highrisk_B_50,ratio_hosp_highrisk_B_65,ratio_hosp_highrisk_B_75,lowRiskhospitalizationRate_H1_0,lowRiskhospitalizationRate_H1_5,lowRiskhospitalizationRate_H1_18,lowRiskhospitalizationRate_H1_50,lowRiskhospitalizationRate_H1_65,lowRiskhospitalizationRate_H1_75,lowRiskhospitalizationRate_H3_0,lowRiskhospitalizationRate_H3_5,lowRiskhospitalizationRate_H3_18,lowRiskhospitalizationRate_H3_50,lowRiskhospitalizationRate_H3_65,lowRiskhospitalizationRate_H3_75,lowRiskhospitalizationRate_B_0,lowRiskhospitalizationRate_B_5,lowRiskhospitalizationRate_B_18,lowRiskhospitalizationRate_B_50,lowRiskhospitalizationRate_B_65,lowRiskhospitalizationRate_B_75,highRiskhospitalizationRate_H1_0,highRiskhospitalizationRate_H1_5,highRiskhospitalizationRate_H1_18,highRiskhospitalizationRate_H1_50,highRiskhospitalizationRate_H1_65,highRiskhospitalizationRate_H1_75,highRiskhospitalizationRate_H3_0,highRiskhospitalizationRate_H3_5,highRiskhospitalizationRate_H3_18,highRiskhospitalizationRate_H3_50,highRiskhospitalizationRate_H3_65,highRiskhospitalizationRate_H3_75,highRiskhospitalizationRate_B_0,highRiskhospitalizationRate_B_5,highRiskhospitalizationRate_B_18,highRiskhospitalizationRate_B_50,highRiskhospitalizationRate_B_65,highRiskhospitalizationRate_B_75,vac_eff_hospitalization,vac_eff_mortality,prob_outpatient_lowrisk_0,prob_outpatient_lowrisk_5,prob_outpatient_lowrisk_18,prob_outpatient_lowrisk_65,prob_outpatient_highrisk_0,prob_outpatient_highrisk_5,prob_outpatient_highrisk_18,prob_outpatient_highrisk_65
0,2013-14,30183702.7,354588.7477,40573.14284,8.861235513,18.0096407,40.51827288,8.437318382,1.107654439,3.281939079,4.088749103,3.811835493,1.080304947,3.630645106,4.875047007,2.297357355,3.346470311,3.455838995,0.04131414,0.095549243,0.113901154,0.121284679,0.162973695,0.305356174,0.470623718,0,0.594761741,0.459435754,0.381243841,0.321184819,0.4803899,0,0.386787311,0.343237282,0.425344066,0.636051687,0.575785011,0.187804711,0.044204008,0.169501685,0.42177688,0.358652479,0.358525151,0.411564982,0.371653712,0.273261453,0.220019714,0.286610805,0.169586607,0,1,0.97937253,1.103353443,0,1,0.930505408,0.387817364,0,1,0.945710033,0.59270279,0,1,1.174817772,0.491134645,0,1,1.224352778,0.422833679,0,1,1.150347907,0.395932058,0,1,1.322480008,0.531736582,0,1,1.747591592,0.404126552,0,1,2.202974546,0.826349073,1,0.241440339,2.021364305,20.61676428,225.5066353,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.040339068,0.188664911,1.31907578,3.383922996,0,4.529153417,9.665531058,43.03742175,42.03828463,22.81361036,11.40122337,1.51240514,54.65064284,117.9643513,160.3595006,534.0734105,11.7056842,3.392606092,31.16616377,71.73088698,35.62455164,191.7137467,7.822765327,5.008104033,1.063340372,0.533597014,0,0,71.07622736,3.044227731,8.735251558,18.61318484,10.40500566,155.5907592,37.74603598,5.593904581,3.152161528,10.9906874,11.01172146,58.2068988,0,4.529153417,9.665531058,22.96463974,42.03828463,22.81361036,11.40122337,1.51240514,54.65064284,117.9643513,160.3595006,534.0734105,11.7056842,3.392606092,31.16616377,71.73088698,35.62455164,191.7137467,0,0,0.391736108,0.401587202,0.308723859,0.592628322,0.565784963,0.766045364,0.396510704,0.717261089
1,2013-14,29005253.84,368148.9358,36516.30776,8.861235513,18.0096407,40.51827288,8.437318382,1.107654439,3.281939079,4.088749103,3.811835493,1.080304947,3.630645106,4.875047007,2.297357355,4.054592848,4.72468273,0.040632927,0.090384583,0.115538251,0.121501646,0.158596208,0.303579272,0.468866273,0,0.598859667,0.455848699,0.39341585,0.33297537,0.494435782,0,0.57401823,0.540098105,0.497171418,0.609872177,0.584359044,0.114150736,0.41305975,0.376346807,0.178734956,0.339676364,0.300672763,0.296857998,0.381065164,0.315615415,0.35726465,0.362964648,0.229275338,0,1,0.577406277,0.413684196,0,1,0.972729291,0.733065286,0,1,0.529555479,0.617732002,0,1,0.95331034,0.277409215,0,1,1.783064198,0.264843521,0,1,1.173902512,0.408330043,0,1,1.221587204,0.503030026,0,1,1.854324592,0.383939563,0,1,1.03924267,1.454071852,1,0.275737309,1.652570475,21.08367532,168.4265674,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.033992217,0.222038713,1.8928138,4.076156039,0,5.034351747,45.02174322,44.09502668,46.8563398,52.96990548,15.09301302,4.155585526,41.93985076,182.3700725,231.6724503,736.6718747,13.2648775,2.517471669,36.7420217,13.20429294,47.53341286,54.65826364,10.45820585,4.266640962,0.298022684,0.276027057,0,0,62.79216878,4.285347669,6.485819055,18.86858861,34.38826868,160.1566101,35.73954322,0.968586414,5.196546789,9.624974048,6.81961881,31.63188694,0,5.034351747,13.41750075,12.17142044,46.8563398,52.96990548,15.09301302,4.155585526,41.93985076,182.3700725,231.6724503,736.6718747,13.2648775,2.438388856,36.7420217,13.20429294,47.53341286,54.65826364,0,0,0.354272566,0.322465235,0.298644418,0.67789988,0.799038374,0.533323434,0.640960653,0.703846865
2,2013-14,29997765.81,364659.4678,37082.06805,8.861235513,18.0096407,40.51827288,8.437318382,1.107654439,3.281939079,4.088749103,3.811835493,1.080304947,3.630645106,4.875047007,2.297357355,3.317806309,4.205723856,0.044379121,0.085459148,0.114306833,0.124360792,0.156601847,0.312433262,0.471992934,0,0.602666811,0.466454532,0.396528758,0.309971498,0.491877458,0,0.420769643,0.371009191,0.426590779,0.614910675,0.493887124,0.121360514,0.121945672,0.19298388,0.323654198,0.367558695,0.135318728,0.28904748,0.395091052,0.448524746,0.24536468,0.169890773,0.391748442,0,1,0.859473225,0.851443255,0,1,0.601786311,0.340883384,0,1,0.865196489,0.310050173,0,1,1.562259757,0.317537417,0,1,1.536096028,0.422725374,0,1,1.176909196,0.256278089,0,1,1.231259683,0.544914703,0,1,1.57222632,0.456341122,0,1,1.748986103,1.012982932,1,0.416621426,2.860941968,42.79092737,309.6100534,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.057610491,0.292465153,1.999940699,1.83257311,0,4.376179589,10.01003134,42.4746553,36.92686184,24.57219168,15.09452434,4.881078306,52.1007665,150.8385273,513.599513,1034.18363,14.11185908,5.47796497,29.10680182,79.37124901,37.98069322,362.9181562,9.876091412,2.578415778,1.10772481,0.481450885,0,0,79.30759392,3.344518388,6.717830796,27.3693551,48.96946708,110.9819129,28.43487377,5.148389519,8.502042064,7.006149536,11.8623721,48.64099247,0,4.376179589,10.01003134,20.44946037,36.92686184,24.57219168,15.09452434,4.881078306,52.1007665,150.8385273,513.599513,1034.18363,14.11185908,5.47796497,29.10680182,79.37124901,37.98069322,362.9181562,0,0,0.351100216,0.339128375,0.323394287,0.617394944,0.986870683,0.773276181,0.707593942,0.794112562
3,2013-14,31622620.67,339796.5517,34755.3584,8.861235513,18.0096407,40.51827288,8.437318382,1.107654439,3.281939079,4.088749103,3.811835493,1.080304947,3.630645106,4.875047007,2.297357355,5.008057499,4.478891308,0.045347114,0.093747469,0.117189132,0.117295875,0.158276759,0.304828171,0.468014663,0,0.600482747,0.449205128,0.389586604,0.324083357,0.471528303,0,0.595548455,0.496455128,0.541125302,0.670836929,0.613641289,0.128088888,0.37919544,0.280710775,0.135833647,0.435834485,0.332453476,0.313978595,0.491241027,0.060720415,0.457638973,0.296883138,0.150451088,0,1,0.968206471,0.861886982,0,1,0.806858723,0.487709097,0,1,0.427188817,0.423170824,0,1,2.094132061,0.601447742,0,1,1.97687696,0.376794058,0,1,1.537487406,0.35719365,0,1,1.324575397,0.667602232,0,1,1.194197853,0.471455756,0,1,1.266914711,0.920140608,1,0.26024449,2.450736645,26.79624881,418.2221918,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.028438002,0.475832743,3.727457534,3.075365009,0,2.043711488,5.86375505,16.85672234,34.32374312,45.75630446,15.03777295,3.304470718,22.88924013,252.9926184,272.8700671,966.8727867,4.500863731,5.830103911,48.009688,71.67611538,32.95950454,233.5853625,12.01922298,5.561347953,1.289977071,0.952636783,0,0,87.91660024,7.256588448,3.760450013,24.68310572,30.23551707,139.7100858,44.43356294,6.111028424,4.214376308,9.179722466,13.06607035,8.650998819,0,2.043711488,5.86375505,16.05833375,34.32374312,45.75630446,15.03777295,3.304470718,22.88924013,252.9926184,272.8700671,966.8727867,4.500863731,5.830103911,48.009688,71.67611538,32.95950454,233.5853625,0,0,0.435526733,0.306198216,0.314763088,0.603694839,1.273647154,0.798419714,0.648895457,0.714671769
4,2013-14,31210938.31,372650.3582,42750.9073,8.861235513,18.0096407,40.51827288,8.437318382,1.107654439,3.281939079,4.088749103,3.811835493,1.080304947,3.630645106,4.875047007,2.297357355,3.440266002,3.268909825,0.039225247,0.085429409,0.115361689,0.127198697,0.156757705,0.308540587,0.473883422,0,0.597366971,0.467524952,0.378177509,0.319282087,0.470604921,0,0.460902371,0.263870309,0.458470948,0.574304983,0.383544364,0.07810298,0.381682813,0.265755297,0.211784553,0.192492124,0.11636893,0.308801009,0.230189344,0.251507085,0.28673319,0.39416671,0.461918822,0,1,0.720311926,1.345638093,0,1,0.740203052,0.583854521,0,1,1.225062247,0.547941746,0,1,1.257327018,0.235383258,0,1,1.06091809,0.313180837,0,1,1.092150645,0.446790536,0,1,1.627851572,0.482046643,0,1,1.159629654,0.507690374,0,1,2.605356423,1.407114209,1,0.261881164,3.258565411,36.82943158,183.9513726,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.041371797,0.301659437,1.098499599,2.068310226,0,2.919628819,8.449411877,23.43292992,15.55954167,31.17430811,3.939474265,3.308837337,96.36983348,143.0105404,530.0517,671.7921885,3.347346363,2.989010131,10.16525884,118.7922789,88.28771113,277.1958663,16.16808285,2.589650703,2.261134589,0.750549723,0,0,47.44762237,7.019133976,12.69137067,8.364896574,13.75414888,117.5393128,65.26023657,3.078064212,6.15461048,10.62877608,6.212564176,28.54010844,0,2.919628819,8.449411877,17.58757906,15.55954167,31.17430811,3.939474265,3.308837337,96.36983348,143.0105404,530.0517,671.7921885,3.347346363,2.989010131,10.16525884,118.7922789,88.28771113,277.1958663,0,0,0.476207572,0.333724665,0.311763989,0.616273391,0.785748851,0.70731475,0.482355375,0.794776633
5,2013-14,30917979.03,342383.8954,38392.9967,8.861235513,18.0096407,40.51827288,8.437318382,1.107654439,3.281939079,4.088749103,3.811835493,1.080304947,3.630645106,4.875047007,2.297357355,3.517694344,4.555195476,0.034317012,0.092855428,0.120525415,0.129079642,0.155787689,0.309475625,0.467925482,0,0.597666645,0.460605022,0.373665512,0.33470576,0.486480766,0,0.343015427,0.402964868,0.493705939,0.642705838,0.597760357,0.428468995,0.238597565,0.110035959,0.243504027,0.024275284,0.053973787,0.394386524,0.249406361,0.22652561,0.123627586,0.346386141,0.359531946,0,1,0.836043581,0.640051184,0,1,0.714642696,0.776602196,0,1,1.098733797,0.47260331,0,1,1.673453374,0.607039981,0,1,1.397620233,0.319083282,0,1,1.286801239,0.261926777,0,1,1.795777136,0.558001931,0,1,1.580409522,0.720221822,0,1,1.420652325,0.707532046,1,0.325581488,2.210068212,14.75953024,275.0717303,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.037204925,0.23347573,3.483595717,2.399908585,0,1.67873905,9.893475543,23.35809797,11.47748057,70.56684685,20.68156884,4.047899914,52.53048604,33.06548455,512.99912,514.8860107,10.46528593,1.004508234,15.55901333,55.86557864,88.44020646,207.1701366,11.53284833,1.712650488,2.073384169,0.880077906,0,0,53.04073181,3.813587046,6.400471813,27.65217768,43.31789334,141.6416485,56.22278339,7.929466293,1.332400198,5.606464428,8.243712518,51.66911979,0,1.67873905,9.893475543,20.55694596,11.47748057,70.56684685,20.68156884,4.047899914,52.53048604,33.06548455,512.99912,514.8860107,10.46528593,1.004508234,15.55901333,55.86557864,88.44020646,207.1701366,0,0,0.433514132,0.406300656,0.309280196,0.607041922,0.747877145,0.395911349,0.712685412,0.857938687
6,2013-14,30924648.77,367536.6686,45625.93904,8.861235513,18.0096407,40.51827288,8.437318382,1.107654439,3.281939079,4.088749103,3.811835493,1.080304947,3.630645106,4.875047007,2.297357355,3.596800326,3.75603277,0.039368701,0.084822669,0.113350898,0.12367062,0.158401339,0.30937189,0.470398817,0,0.601095622,0.437784182,0.401588037,0.331937045,0.486266646,0,0.45766257,0.636829389,0.515604143,0.703751981,0.455203113,0.272975084,0.209615023,0.161504002,0.318548805,0.115627756,0.139414179,0.385187591,0.030571999,0.31498689,0.275453054,0.259729182,0.291841892,0,1,0.839210273,0.762934162,0,1,0.522799757,0.340971192,0,1,0.823629323,0.355314018,0,1,1.86891618,0.437606895,0,1,1.498166342,0.328894986,0,1,1.162793987,0.226973582,0,1,1.238538626,0.443977769,0,1,1.127207248,0.46184354,0,1,1.464697734,0.500357476,1,0.396775673,2.120101622,19.35735823,117.6595663,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.042887178,0.419484553,1.625709251,3.309017618,0,4.869734832,9.736223809,23.66445968,36.05424012,70.39198081,2.352090535,3.91838446,55.04188401,63.85514431,170.5026349,666.4391644,20.14230658,1.766763163,12.46024021,30.80875364,46.79214487,54.86212786,6.912147734,5.710124452,1.08037621,0.510290636,0,0,50.88479097,9.712775632,4.350737255,6.048171779,55.03721884,20.82156294,43.10897917,6.405874262,6.578635212,11.67964504,4.364304891,50.26089457,0,4.869734832,9.736223809,12.07575219,36.05424012,70.39198081,2.352090535,3.91838446,55.04188401,63.85514431,170.5026349,666.4391644,20.14230658,1.766763163,12.46024021,30.80875364,46.79214487,54.86212786,0,0,0.392759501,0.256848293,0.330638801,0.617782953,1.109267977,0.513720953,0.432267062,0.915890844
7,2013-14,29421907.95,361257.9327,39164.05597,8.861235513,18.0096407,40.51827288,8.437318382,1.107654439,3.281939079,4.088749103,3.811835493,1.080304947,3.630645106,4.875047007,2.297357355,3.659985374,4.079317477,0.043110418,0.094399896,0.113442404,0.125887278,0.161408302,0.308656653,0.467498944,0,0.586418003,0.463769474,0.388775904,0.340221414,0.479401737,0,0.566019335,0.539486449,0.558973477,0.618027411,0.459650375,0.122437,0.327973387,0.397527092,0.197461531,0.242223053,0.172679988,0.404753363,0.408815584,0.124182553,0.195175508,0.354942529,0.30371154,0,1,0.891301031,0.739648098,0,1,0.629249508,0.440713204,0,1,0.87736711,0.59177979,0,1,1.238017217,0.383313843,0,1,2.137974378,0.457874856,0,1,0.997131147,0.358646916,0,1,0.643319147,0.622097916,0,1,0.926151485,0.597860091,0,1,5.730870915,0.466385764,1,0.190320534,1.687918294,19.44646256,403.3824781,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.046893151,0.151526845,1.281788673,6.917155191,0,2.777580887,6.57781716,29.4203459,30.91738101,35.47496107,12.72200248,4.294190378,47.01070076,19.52587372,303.7062084,772.0407993,14.09375481,4.947557518,12.42961447,46.64948009,54.93010745,202.3472264,17.13861936,6.554435169,1.071554955,0.648307899,0,0,17.13235387,10.21773633,9.498992936,16.8732978,62.94251689,43.96172807,61.01905724,9.734429,10.48925596,9.289407271,10.03317763,55.1197094,0,2.777580887,6.57781716,19.07344264,30.91738101,35.47496107,12.72200248,4.294190378,47.01070076,19.52587372,303.7062084,772.0407993,14.09375481,4.947557518,12.42961447,46.64948009,54.93010745,202.3472264,0,0,0.515418897,0.289256921,0.297503152,0.612801065,0.640324498,0.623621765,0.611713366,1.013244894
8,2013-14,30075644.57,344810.5781,37408.42003,8.861235513,18.0096407,40.51827288,8.437318382,1.107654439,3.281939079,4.088749103,3.811835493,1.080304947,3.630645106,4.875047007,2.297357355,4.269658341,3.72171458,0.046506793,0.080099961,0.11650365,0.119738789,0.159332546,0.302778544,0.46833008,0,0.587092836,0.459838479,0.366568079,0.327427657,0.503031509,0,0.394397313,0.617946802,0.557218388,0.610219259,0.625701007,0.275705237,0.210730626,0.484691748,0.44400771,0.312922218,0.250319818,0.454599783,0.377199352,0.267177598,0.337015101,0.277318886,0.286093561,0,1,0.616099886,1.132508453,0,1,0.535168741,0.395064402,0,1,0.462742946,0.357773446,0,1,1.125372783,0.595231227,0,1,1.279241386,0.303630578,0,1,1.134106203,0.192956318,0,1,1.019299702,0.572740894,0,1,2.064757916,0.508646875,0,1,3.179428296,0.793194139,1,0.293004411,2.026150385,22.3224047,203.3204866,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.081862283,0.561822089,1.467607647,1.677852575,0,5.493326919,7.000020448,33.89514934,29.64493267,56.44135295,10.10566953,4.614841351,76.0902972,121.9783232,186.9908962,587.9990152,6.436849494,2.791778121,40.02040377,68.68324191,61.83631317,90.85730715,9.051889207,5.285620329,1.269904261,0.716514446,0,0,59.76573634,9.956532291,10.51055027,16.3615348,14.98926888,166.0606783,16.13784264,4.544455418,4.418752664,0.963663037,7.143622957,65.80265275,0,5.493326919,7.000020448,24.28636417,29.64493267,56.44135295,10.10566953,4.614841351,76.0902972,121.9783232,186.9908962,587.9990152,6.436849494,2.791778121,40.02040377,66.18750151,61.83631317,90.85730715,0,0,0.507374857,0.279601187,0.334706265,0.640644269,0.70614405,0.687101085,0.678623857,0.79561607
9,2013-14,30562167.01,337515.6855,38335.97896,8.861235513,18.0096407,40.51827288,8.437318382,1.107654439,3.281939079,4.088749103,3.811835493,1.080304947,3.630645106,4.875047007,2.297357355,3.922168782,3.911417448,0.039615672,0.085290223,0.11640504,0.122485532,0.153207928,0.308662096,0.464491406,0,0.590628659,0.453415662,0.40462941,0.322459493,0.484119153,0,0.419981151,0.554011456,0.524027637,0.714650041,0.556126553,0.318666439,0.060101542,0.273593584,0.337865766,0.389751782,0.132350906,0.300984065,0.209913955,0.112901958,0.128360384,0.363330414,0.36931819,0,1,0.598160397,0.684090967,0,1,0.80269037,0.663965594,0,1,1.202562856,0.785579347,0,1,1.97339005,0.418666617,0,1,1.330758005,0.266395728,0,1,0.846012931,0.305002827,0,1,1.153619167,0.475192793,0,1,1.145998338,0.409128113,0,1,1.144751536,0.561655285,1,0.260886533,1.188643191,35.69440368,221.5347399,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.10420563,0.323380609,1.427905717,3.791997071,0,5.654460775,25.4106648,27.39104916,36.98197091,42.47426058,13.1798944,2.961390816,42.37493931,277.3319295,297.3316694,816.5856508,16.21098534,3.838176973,40.26959654,25.49409698,37.21591896,333.8035234,9.162773293,4.425264038,0.648807188,0.921580138,0,0,56.70490267,11.45925751,13.20320355,30.23788345,33.27218522,225.75653,57.32249091,13.50523574,7.462797112,12.6263856,10.08875278,45.26417954,0,5.654460775,16.48662198,25.24304687,36.98197091,42.47426058,13.1798944,2.961390816,42.37493931,277.3319295,297.3316694,816.5856508,16.21098534,3.838176973,40.26959654,25.49409698,37.21591896,333.8035234,0,0,0.568905249,0.36763424,0.311196166,0.613617403,1.137080708,0.598267342,0.712484979,0.870065195
