iter,year,data_incidence,data_hospitalizations,data_mortality,data_H1_0,data_H1_5,data_H1_25,data_H1_65,data_H3_0,data_H3_5,data_H3_25,data_H3_65,data_B_0,data_B_5,data_B_25,data_B_65,infectious_period_0,infectious_period_15,proportionHighRisk_0,proportionHighRisk_2,proportionHighRisk_5,proportionHighRisk_19,proportionHighRisk_25,proportionHighRisk_50,proportionHighRisk_65,age_specific_vaccineEfficacyVsInfection_0,age_specific_vaccineEfficacyVsInfection_0.5,age_specific_vaccineEfficacyVsInfection_5,age_specific_vaccineEfficacyVsInfection_18,age_specific_vaccineEfficacyVsInfection_50,vaccineEfficacyVsInfection_all_ages,seasonal_vaccineEfficacy_H1_0,seasonal_vaccineEfficacy_H1_0.5,seasonal_vaccineEfficacy_H1_9,seasonal_vaccineEfficacy_H1_18,seasonal_vaccineEfficacy_H1_50,seasonal_vaccineEfficacy_H1_65,seasonal_vaccineEfficacy_H3_0,seasonal_vaccineEfficacy_H3_0.5,seasonal_vaccineEfficacy_H3_9,seasonal_vaccineEfficacy_H3_18,seasonal_vaccineEfficacy_H3_50,seasonal_vaccineEfficacy_H3_65,seasonal_vaccineEfficacy_B_0,seasonal_vaccineEfficacy_B_0.5,seasonal_vaccineEfficacy_B_9,seasonal_vaccineEfficacy_B_18,seasonal_vaccineEfficacy_B_50,seasonal_vaccineEfficacy_B_65,relative_vaccineEfficacyVsHospitalization_H1_0,relative_vaccineEfficacyVsHospitalization_H1_0.5,relative_vaccineEfficacyVsHospitalization_H1_16,relative_vaccineEfficacyVsHospitalization_H1_65,relative_vaccineEfficacyVsHospitalization_H3_0,relative_vaccineEfficacyVsHospitalization_H3_0.5,relative_vaccineEfficacyVsHospitalization_H3_16,relative_vaccineEfficacyVsHospitalization_H3_65,relative_vaccineEfficacyVsHospitalization_B_0,relative_vaccineEfficacyVsHospitalization_B_0.5,relative_vaccineEfficacyVsHospitalization_B_16,relative_vaccineEfficacyVsHospitalization_B_65,relative_vaccineEfficacyVsDeath_H1_0,relative_vaccineEfficacyVsDeath_H1_0.5,relative_vaccineEfficacyVsDeath_H1_18,relative_vaccineEfficacyVsDeath_H1_65,relative_vaccineEfficacyVsDeath_H3_0,relative_vaccineEfficacyVsDeath_H3_0.5,relative_vaccineEfficacyVsDeath_H3_18,relative_vaccineEfficacyVsDeath_H3_65,relative_vaccineEfficacyVsDeath_B_0,relative_vaccineEfficacyVsDeath_B_0.5,relative_vaccineEfficacyVsDeath_B_18,relative_vaccineEfficacyVsDeath_B_65,relative_highRiskvaccineEfficacyVsDeath_H1_0,relative_highRiskvaccineEfficacyVsDeath_H1_0.5,relative_highRiskvaccineEfficacyVsDeath_H1_18,relative_highRiskvaccineEfficacyVsDeath_H1_65,relative_highRiskvaccineEfficacyVsDeath_H3_0,relative_highRiskvaccineEfficacyVsDeath_H3_0.5,relative_highRiskvaccineEfficacyVsDeath_H3_18,relative_highRiskvaccineEfficacyVsDeath_H3_65,relative_highRiskvaccineEfficacyVsDeath_B_0,relative_highRiskvaccineEfficacyVsDeath_B_0.5,relative_highRiskvaccineEfficacyVsDeath_B_18,relative_highRiskvaccineEfficacyVsDeath_B_65,relative_prob_death_0,relative_prob_death_5,relative_prob_death_18,relative_prob_death_50,relative_prob_death_65,ratio_death_strain_H1_0,ratio_death_strain_H1_5,ratio_death_strain_H1_18,ratio_death_strain_H1_50,ratio_death_strain_H1_65,ratio_death_strain_H1_75,ratio_death_strain_H3_0,ratio_death_strain_H3_5,ratio_death_strain_H3_18,ratio_death_strain_H3_50,ratio_death_strain_H3_65,ratio_death_strain_H3_75,ratio_death_highrisk_H1_0,ratio_death_highrisk_H1_5,ratio_death_highrisk_H1_18,ratio_death_highrisk_H1_50,ratio_death_highrisk_H1_65,ratio_death_highrisk_H1_75,ratio_death_highrisk_H3_0,ratio_death_highrisk_H3_5,ratio_death_highrisk_H3_18,ratio_death_highrisk_H3_50,ratio_death_highrisk_H3_65,ratio_death_highrisk_H3_75,ratio_death_highrisk_B_0,ratio_death_highrisk_B_5,ratio_death_highrisk_B_18,ratio_death_highrisk_B_50,ratio_death_highrisk_B_65,ratio_death_highrisk_B_75,relative_prob_hosp_0,relative_prob_hosp_5,relative_prob_hosp_18,relative_prob_hosp_50,relative_prob_hosp_65,ratio_hosp_highrisk_H1_0,ratio_hosp_highrisk_H1_5,ratio_hosp_highrisk_H1_18,ratio_hosp_highrisk_H1_50,ratio_hosp_highrisk_H1_65,ratio_hosp_highrisk_H1_75,ratio_hosp_highrisk_H3_0,ratio_hosp_highrisk_H3_5,ratio_hosp_highrisk_H3_18,ratio_hosp_highrisk_H3_50,ratio_hosp_highrisk_H3_65,ratio_hosp_highrisk_H3_75,ratio_hosp_highrisk_B_0,ratio_hosp_highrisk_B_5,ratio_hosp_highrisk_B_18,ratio_hosp_highrisk_B_50,ratio_hosp_highrisk_B_65,ratio_hosp_highrisk_B_75,lowRiskhospitalizationRate_H1_0,lowRiskhospitalizationRate_H1_5,lowRiskhospitalizationRate_H1_18,lowRiskhospitalizationRate_H1_50,lowRiskhospitalizationRate_H1_65,lowRiskhospitalizationRate_H1_75,lowRiskhospitalizationRate_H3_0,lowRiskhospitalizationRate_H3_5,lowRiskhospitalizationRate_H3_18,lowRiskhospitalizationRate_H3_50,lowRiskhospitalizationRate_H3_65,lowRiskhospitalizationRate_H3_75,lowRiskhospitalizationRate_B_0,lowRiskhospitalizationRate_B_5,lowRiskhospitalizationRate_B_18,lowRiskhospitalizationRate_B_50,lowRiskhospitalizationRate_B_65,lowRiskhospitalizationRate_B_75,highRiskhospitalizationRate_H1_0,highRiskhospitalizationRate_H1_5,highRiskhospitalizationRate_H1_18,highRiskhospitalizationRate_H1_50,highRiskhospitalizationRate_H1_65,highRiskhospitalizationRate_H1_75,highRiskhospitalizationRate_H3_0,highRiskhospitalizationRate_H3_5,highRiskhospitalizationRate_H3_18,highRiskhospitalizationRate_H3_50,highRiskhospitalizationRate_H3_65,highRiskhospitalizationRate_H3_75,highRiskhospitalizationRate_B_0,highRiskhospitalizationRate_B_5,highRiskhospitalizationRate_B_18,highRiskhospitalizationRate_B_50,highRiskhospitalizationRate_B_65,highRiskhospitalizationRate_B_75,vac_eff_hospitalization,vac_eff_mortality,prob_outpatient_lowrisk_0,prob_outpatient_lowrisk_5,prob_outpatient_lowrisk_18,prob_outpatient_lowrisk_65,prob_outpatient_highrisk_0,prob_outpatient_highrisk_5,prob_outpatient_highrisk_18,prob_outpatient_highrisk_65
0,2010-11,20729660.43,311858.6705,41004.87347,4.074050349,13.01646275,13.09653449,1.223496253,8.036000256,12.07481904,14.70757799,11.80257511,3.625648581,12.35667158,4.61853821,1.367625392,2.761508884,3.601782291,0.047033495,0.0911669,0.117056796,0.123802354,0.153073606,0.298767368,0.471605144,0,0.592513706,0.453810081,0.383399845,0.342406016,0.501949527,0,0.616969096,0.551151417,0.495501409,0.48181142,0.474517268,0,0.646254377,0.319110767,0.434075497,0.336351915,0.316028139,0,0.583252639,0.16626454,0.459253471,0.35337039,0.353481133,0,1,0.791829217,1.070004454,0,1,0.622792135,0.419842614,0,1,0.703953314,0.288189974,0,1,1.240313449,0.40121417,0,1,1.397200972,0.308845385,0,1,1.11135733,0.251667387,0,1,1.481861004,0.468293291,0,1,1.228963099,0.424721741,0,1,2.496170016,0.725803082,1,0.241691762,2.311310423,19.52863157,278.1571531,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.063145634,0.2191969,1.052530241,2.271966239,0,2.977793936,11.07660955,31.01747065,12.36214859,54.89865763,11.5286746,4.173633985,4.831096638,65.43003663,357.4239518,473.5812048,11.66194847,5.634759162,28.93291624,100.5782819,87.33540218,212.6843659,6.525323308,5.581906457,0.370928333,0.659629083,0,0,34.07516709,12.01548527,11.2196472,23.15873208,54.46168604,134.3887815,62.38031056,8.558638922,8.702834236,10.93676907,11.95604728,26.06957252,0,2.977793936,4.108628321,20.46002573,12.36214859,54.89865763,11.5286746,4.173633985,4.831096638,65.43003663,357.4239518,473.5812048,11.66194847,5.634759162,28.93291624,100.5782819,87.33540218,212.6843659,0,0,0.365626063,0.288878426,0.285210104,0.595261142,1.205705351,0.778305547,0.635450602,0.86806702
1,2010-11,24203036.43,323583.4657,44814.80786,4.074050349,13.01646275,13.09653449,1.223496253,8.036000256,12.07481904,14.70757799,11.80257511,3.625648581,12.35667158,4.61853821,1.367625392,3.279668941,3.833703796,0.045550017,0.085176951,0.116549794,0.118762262,0.156837523,0.306699107,0.455952292,0,0.595085942,0.456080488,0.389456307,0.334262791,0.478149779,0,0.606445456,0.563856263,0.730025865,0.414094167,0.497397772,0,0.55882687,0.283774004,0.293332214,0.465272419,0.378474838,0,0.527145038,0.122561522,0.224687738,0.528111348,0.621014538,0,1,0.901419348,0.881822524,0,1,0.769837176,0.443268289,0,1,0.971463821,0.397288023,0,1,1.781075437,0.333701519,0,1,1.450583705,0.317623241,0,1,1.376181393,0.241262589,0,1,1.91566156,0.490358138,0,1,0.917169442,0.47864034,0,1,1.943144157,0.65540782,1,0.208312304,2.984036141,36.56512236,236.0160932,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.020583538,0.439626621,1.3591059,3.349549635,0,5.499432788,42.01568454,20.85110965,21.93359143,19.96578466,8.424435052,3.7970934,54.11918428,135.4958818,344.4561732,384.9770335,12.59293898,1.673741118,34.68107673,114.8044307,88.71142275,67.69186344,15.45822629,5.096964405,0.255439792,0.783901044,0,0,65.17530404,12.87618458,12.57102086,14.03022497,35.96481113,225.8259692,7.394679379,8.538642941,6.773804373,8.472415973,6.825745919,9.309725032,0,5.499432788,10.73247771,16.34520662,21.93359143,19.96578466,8.424435052,3.7970934,54.11918428,135.4958818,344.4561732,384.9770335,12.59293898,1.673741118,34.68107673,114.8044307,88.71142275,67.69186344,0,0,0.580315153,0.300820788,0.320270454,0.620962292,1.369698262,0.879354393,0.893788342,0.891379925
2,2010-11,21646750.16,304919.5704,44795.06507,4.074050349,13.01646275,13.09653449,1.223496253,8.036000256,12.07481904,14.70757799,11.80257511,3.625648581,12.35667158,4.61853821,1.367625392,4.428654328,4.316516833,0.043203682,0.085660661,0.114997753,0.120441227,0.158033589,0.306401213,0.471023291,0,0.584148732,0.467546511,0.37019593,0.335729715,0.492315234,0,0.627652347,0.695585156,0.665691327,0.466569147,0.351777488,0,0.628617586,0.38614917,0.427572443,0.218955277,0.491331544,0,0.573986659,0.573614626,0.517567376,0.226623127,0.464810148,0,1,0.74167332,0.606996566,0,1,0.527581279,0.534916084,0,1,0.71874005,0.616376777,0,1,1.324953201,0.347559332,0,1,1.253973898,0.577966031,0,1,1.490903096,0.279352411,0,1,1.454860612,0.484282144,0,1,0.986237145,0.391753911,0,1,1.959434997,0.686212868,1,0.236479381,2.186398193,30.10327811,315.3850775,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.050282918,0.184985502,2.960282916,3.265259198,0,8.259052191,49.33973036,17.3694323,21.87420789,55.3940047,9.192400419,1.45780706,85.82349991,235.1809326,162.8592454,515.0260674,2.323891642,5.155469549,38.9682507,113.69845,75.94574333,303.0732633,11.47098302,3.305555624,0.287094867,0.967008755,0,0,25.83138207,5.597930952,13.07515748,5.019135509,51.8619331,29.61387981,5.348130425,1.86840867,2.800312659,2.773989706,9.680238009,38.403476,0,8.259052191,14.16518331,16.7963931,21.87420789,55.3940047,9.192400419,1.45780706,85.82349991,235.1809326,162.8592454,515.0260674,2.323891642,5.155469549,38.9682507,113.69845,75.94574333,303.0732633,0,0,0.341121138,0.330877622,0.305775738,0.644284695,1.272880727,0.682568383,0.716514296,0.799505929
3,2010-11,21006578,307413.6974,41361.5404,4.074050349,13.01646275,13.09653449,1.223496253,8.036000256,12.07481904,14.70757799,11.80257511,3.625648581,12.35667158,4.61853821,1.367625392,4.668343172,3.795350524,0.043437267,0.082919384,0.120924697,0.119062137,0.157970825,0.310800344,0.463037895,0,0.602094163,0.454191438,0.372727193,0.32000858,0.489886359,0,0.618530124,0.698875728,0.702431156,0.275020502,0.321320001,0,0.53464381,0.298311004,0.181228909,0.212303128,0.344765534,0,0.649477968,0.345179102,0.411695947,0.057487243,0.71824262,0,1,0.626704797,0.825849666,0,1,1.610534978,0.701654436,0,1,0.726817293,0.396943343,0,1,1.032215364,0.348062307,0,1,1.123768067,0.204733487,0,1,1.02070557,0.473504028,0,1,1.119652905,0.481016658,0,1,1.387078369,0.420181146,0,1,1.562236728,1.383660553,1,0.221783474,2.669114299,21.14234401,482.3625904,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.054903064,0.530684825,2.297525864,3.514454971,0,2.336795114,5.658090918,5.772072859,76.89159807,16.22513075,17.46267114,2.843125639,39.52733777,186.5724191,55.76260923,1112.358352,18.1077747,3.461681589,10.56495275,89.06074967,71.72491372,251.3132915,12.33093674,1.235013251,0.699653258,0.806791322,0,0,38.61543577,12.60956356,4.978294436,4.71047396,34.38232826,156.7571488,58.92593501,8.788716791,6.220598778,2.106268075,11.02796468,44.33755709,0,2.336795114,3.958701743,4.656858291,76.89159807,16.22513075,17.46267114,2.843125639,39.52733777,186.5724191,55.76260923,1112.358352,18.1077747,3.461681589,10.56495275,89.06074967,71.72491372,251.3132915,0,0,0.488303212,0.292502089,0.300601966,0.576653077,1.147290918,0.749846803,0.621935729,0.863450355
4,2010-11,20702915.72,288636.1375,40843.41968,4.074050349,13.01646275,13.09653449,1.223496253,8.036000256,12.07481904,14.70757799,11.80257511,3.625648581,12.35667158,4.61853821,1.367625392,3.742991956,3.940529873,0.043994516,0.085459387,0.124176671,0.123421094,0.154242601,0.30070673,0.465849566,0,0.599074413,0.47479952,0.38418112,0.314715163,0.487830951,0,0.601261139,0.716896118,0.53552364,0.599763205,0.368329745,0,0.651220768,0.246829775,0.414863871,0.356754812,0.625694246,0,0.598579563,0.394311646,0.51107825,0.192569028,0.480710206,0,1,1.19817595,0.803570806,0,1,0.522817811,0.494690789,0,1,1.342630726,0.241984905,0,1,1.151813377,0.641409797,0,1,1.558385024,0.401358394,0,1,1.454173542,0.327529855,0,1,1.271896071,0.499481156,0,1,1.240111742,0.548415584,0,1,2.237917641,0.729076025,1,0.217357852,3.071893057,50.38507011,277.1577623,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.046183603,0.372486414,1.631231024,2.963933689,0,5.11414649,11.13349731,11.34907358,9.972707101,47.34460997,12.72846356,1.642807849,46.28592448,273.4095706,136.5080036,681.2732806,13.65045366,2.192206813,34.8971403,80.03343942,52.98764749,144.2898244,8.187638154,7.530044371,0.855366068,0.750236378,0,0,85.31860716,9.207092218,17.88339244,20.30807147,37.12394079,62.99140021,39.98886139,12.16051464,3.644723095,9.147793598,11.85442719,41.80165839,0,5.11414649,9.52321582,8.514487854,9.972707101,47.34460997,12.72846356,1.642807849,46.28592448,273.4095706,136.5080036,681.2732806,13.65045366,2.192206813,34.8971403,80.03343942,52.98764749,144.2898244,0,0,0.499753723,0.343629598,0.30327101,0.562716818,0.837076837,0.537442838,0.646879387,0.905178713
5,2010-11,21122124.93,317216.9889,35800.70407,4.074050349,13.01646275,13.09653449,1.223496253,8.036000256,12.07481904,14.70757799,11.80257511,3.625648581,12.35667158,4.61853821,1.367625392,2.445320568,4.243492664,0.038682634,0.090175703,0.117088454,0.114113914,0.162584283,0.311465454,0.470486209,0,0.609933929,0.459562121,0.400261667,0.336665898,0.483244795,0,0.639399945,0.678051711,0.616414942,0.496601771,0.427434886,0,0.754045546,0.427096025,0.409075855,0.596714132,0.501281628,0,0.55234361,0.355958959,0.377293925,0.488595527,0.245630864,0,1,0.859707782,0.733902373,0,1,0.843266503,0.427850327,0,1,0.635614131,0.377983853,0,1,1.302892155,0.351102821,0,1,2.056753155,0.338564554,0,1,0.940784681,0.425659997,0,1,1.162140747,0.722915071,0,1,1.168195568,0.624732184,0,1,1.000955243,0.704900832,1,0.231634462,1.647979168,28.86262392,449.9537145,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.048589453,0.151053914,1.180208661,4.76081794,0,0.54982586,18.6451505,5.124111538,22.49256098,34.00121067,18.14739524,1.41201941,97.52297057,172.3880285,353.8109434,575.7441784,14.911055,2.164032949,51.7359181,74.47399689,55.80392648,132.3744818,11.34463706,2.709260119,1.815295118,0.670356071,0,0,66.22552922,11.89198688,10.94872321,22.69885667,63.39143819,145.90687,38.90344038,3.276613337,2.923487686,11.33232176,7.09925037,9.731537864,0,0.54982586,18.6451505,3.434979278,22.49256098,34.00121067,18.14739524,1.41201941,97.52297057,172.3880285,353.8109434,575.7441784,14.911055,2.164032949,51.7359181,74.47399689,55.80392648,132.3744818,0,0,0.272577409,0.287320178,0.345400061,0.65684811,0.904486113,0.787810248,0.817102189,0.814335734
6,2010-11,22654609.47,278977.8581,38158.86515,4.074050349,13.01646275,13.09653449,1.223496253,8.036000256,12.07481904,14.70757799,11.80257511,3.625648581,12.35667158,4.61853821,1.367625392,3.16966721,3.852216044,0.041642876,0.079032374,0.113613712,0.123155395,0.156832371,0.307292403,0.471631376,0,0.589536805,0.472957055,0.389827185,0.338030433,0.488700467,0,0.611322453,0.742322779,0.667528389,0.288936953,0.655839159,0,0.680837818,0.348644233,0.205552031,0.454442578,0.435359797,0,0.62397806,0.171916077,0.466840005,0.508833768,0.511713712,0,1,1.094601982,1.154733736,0,1,0.750797792,0.431918886,0,1,0.659387062,0.408395679,0,1,1.634157175,0.449094562,0,1,1.372920517,0.377758023,0,1,1.578612599,0.351943874,0,1,1.508557736,0.592297002,0,1,0.730127184,0.369744133,0,1,1.543985176,0.716472834,1,0.283420974,3.268444543,24.88933207,119.5878606,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.03909193,0.459408604,1.042119312,7.137862822,0,2.914190223,8.533809897,14.40656974,38.201233,13.38660659,18.82094347,3.172112295,51.3234946,215.8985031,337.382785,642.9034986,9.315588352,0.950840906,20.20418068,62.57218503,58.66745788,118.0013396,8.785462731,5.817255126,1.027684661,0.770430341,0,0,13.48868574,4.267270551,6.190513324,4.107885651,54.0746061,121.6676341,15.64110684,8.797246056,4.473072934,5.772386388,9.415032708,55.64211311,0,2.914190223,8.533809897,11.09925843,38.201233,13.38660659,18.82094347,3.172112295,51.3234946,215.8985031,337.382785,642.9034986,9.315588352,0.950840906,20.20418068,62.57218503,58.66745788,118.0013396,0,0,0.417847513,0.36535013,0.305371696,0.633657612,0.552830439,0.807313887,0.732993431,0.826156509
7,2010-11,21737795.67,314988.1381,45998.28915,4.074050349,13.01646275,13.09653449,1.223496253,8.036000256,12.07481904,14.70757799,11.80257511,3.625648581,12.35667158,4.61853821,1.367625392,4.543287146,4.205919211,0.046754479,0.094298239,0.116362207,0.119741013,0.160194036,0.302324321,0.46607315,0,0.570522259,0.460711279,0.392467073,0.337360847,0.477975935,0,0.585907164,0.650603279,0.665041529,0.61860418,0.487238335,0,0.582064897,0.354359214,0.397024603,0.354122569,0.498897799,0,0.656794081,0.214297107,0.410423812,0.034307089,0.458928769,0,1,1.509542626,0.598862708,0,1,0.612058928,0.602888006,0,1,0.190797925,0.416687205,0,1,1.904482483,0.375116865,0,1,1.469965413,0.334859588,0,1,1.738695352,0.24592776,0,1,1.550247249,0.430289184,0,1,1.141078696,0.622823834,0,1,1.718094363,0.963872408,1,0.276426961,1.117474329,46.07298805,253.6635538,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.039289776,0.563975955,1.631647607,0.917671785,0,2.977130791,25.39112282,8.911253311,36.30064741,13.97593472,9.780624127,6.934257982,44.76570187,123.2919233,211.302498,514.6370086,12.48119194,3.625443653,26.0482572,44.19157349,101.4269825,265.4063086,14.577325,2.018952206,0.708557141,0.538907338,0,0,51.23847802,3.722235095,9.847164127,10.62763563,42.99486223,117.2576317,63.69373374,7.828614598,5.946752851,8.679227465,15.43797501,60.61295054,0,2.977130791,17.99106138,4.802339797,36.30064741,13.97593472,9.780624127,6.934257982,44.76570187,123.2919233,211.302498,514.6370086,12.48119194,3.625443653,26.0482572,44.19157349,101.4269825,265.4063086,0,0,0.410841288,0.325843502,0.304551122,0.600047848,0.944619039,0.802984431,0.834480769,0.828123048
8,2010-11,23463831.91,325230.1836,39157.50143,4.074050349,13.01646275,13.09653449,1.223496253,8.036000256,12.07481904,14.70757799,11.80257511,3.625648581,12.35667158,4.61853821,1.367625392,3.660273947,3.695152098,0.042373011,0.092496736,0.114767512,0.126798712,0.159351257,0.303025857,0.477565563,0,0.591363923,0.452693099,0.390527738,0.329799089,0.519017742,0,0.739605946,0.651195544,0.652278575,0.561501718,0.39991168,0,0.530818253,0.177303019,0.196554161,0.487743102,0.405667183,0,0.693052812,0.283774839,0.357265711,0.202546176,0.549209285,0,1,0.799566049,0.637558065,0,1,0.875644969,0.387212447,0,1,0.295678391,0.441586206,0,1,1.424059016,0.180811545,0,1,1.811300488,0.591269389,0,1,1.142929191,0.292296557,0,1,1.409035651,0.498223446,0,1,1.127463775,0.440922308,0,1,1.505490228,1.340231549,1,0.298395567,2.190178929,21.60767496,256.952402,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.065965381,0.253275141,0.686135031,2.43543698,0,2.235279961,12.97794277,30.38821395,31.38684415,11.47785897,18.02066682,3.867591936,107.8926176,259.0416261,352.738347,910.4847488,15.90389019,3.838075678,31.31475453,72.05311984,87.04307931,157.2308262,10.96490507,7.991565182,1.403096423,0.619313724,0,0,45.22449827,8.114575453,13.74714072,25.10135688,48.69500332,21.70457896,29.17353255,4.417988089,5.369588782,10.95698937,9.425662178,55.76596383,0,2.235279961,12.97794277,18.81983794,31.38684415,11.47785897,18.02066682,3.867591936,107.8926176,259.0416261,352.738347,910.4847488,15.90389019,3.838075678,31.31475453,72.05311984,87.04307931,157.2308262,0,0,0.348195866,0.231692275,0.332642335,0.595941836,1.035744281,0.578552221,0.685859182,0.750627602
9,2010-11,24238263.51,323168.0692,46951.86998,4.074050349,13.01646275,13.09653449,1.223496253,8.036000256,12.07481904,14.70757799,11.80257511,3.625648581,12.35667158,4.61853821,1.367625392,3.947314701,4.31671114,0.037864047,0.091503619,0.116977412,0.128591305,0.154837925,0.311245038,0.475892891,0,0.606984833,0.454499802,0.386176804,0.349582038,0.481645108,0,0.659304326,0.709246163,0.674513138,0.483294739,0.572048312,0,0.593340864,0.465000443,0.298739545,0.276944457,0.336228636,0,0.671533991,0.19974749,0.536253546,0.222784025,0.379527198,0,1,1.600980685,0.851798855,0,1,0.586336385,0.485243048,0,1,0.473526049,0.154480479,0,1,1.189792609,0.589932217,0,1,1.421357021,0.276442173,0,1,1.098254147,0.41402899,0,1,1.32105183,0.537615952,0,1,1.622167049,0.500630387,0,1,3.038932451,0.825370156,1,0.243648545,2.449694127,47.47764656,90.51910155,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.454545455,0.666666667,1.266666667,12,1,1,0.333333333,0.578947368,1.568047337,3.979423868,5.81292517,2.658998145,0.44,2.777777778,1.294117647,3.046728972,5.945054945,2.997979798,1,0.037525577,0.462610673,1.107778052,1.318516612,0,4.760971055,8.437836712,16.93036584,18.37268058,16.01651393,21.30022201,2.062918811,62.03807365,38.78513462,393.8672886,339.0811458,6.158378244,0.035769738,49.1732086,102.4756644,61.88447238,33.40491781,16.88768276,3.585488118,0.977161716,0.532128027,0,0,32.10628038,4.988285774,14.85909389,21.89697227,25.32287527,156.4313956,26.97675046,9.215899977,7.017496083,4.717956487,10.32467523,61.55433332,0,4.760971055,8.245131004,9.009122168,18.37268058,16.01651393,21.30022201,2.062918811,62.03807365,38.78513462,393.8672886,339.0811458,6.158378244,0.035769738,49.1732086,102.4756644,61.88447238,33.40491781,0,0,0.430038172,0.223141929,0.302650428,0.64780722,1.323561332,0.71388826,0.553948306,0.855149374
